Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,26,Organic,Great Lakes,2023/07/02,1.318710168,292569.6306,8117.725719,63128.73818,153.8516205,221169.3151,218683.5798,984.858336,0.0,1500.876996
Category,Weekly,25,Organic,Great Lakes,2023/06/25,1.294856888,291744.1022,6585.305003,67877.61351,58.10133469,217223.0824,204712.6432,11231.71875,0.0,1278.720454
Category,Weekly,24,Organic,Great Lakes,2023/06/18,1.275514134,277251.4646,9257.608929,51631.0408,55.59580627,216307.219,175330.863,39703.78125,0.0,1272.574828
Category,Weekly,23,Organic,Great Lakes,2023/06/11,1.241920516,294912.2824,7332.202789,56593.98976,82.18974461,230903.9001,200535.9809,29389.89375,0.0,978.0254424
Category,Weekly,22,Organic,Great Lakes,2023/06/04,1.228502072,286975.9254,11650.18211,47240.96657,99.96725088,227984.8095,199193.1953,27694.8,0.0,1096.814194
Category,Weekly,21,Organic,Great Lakes,2023/05/28,1.251232616,271613.4373,13616.32101,40621.82355,81.05692603,217294.2359,186090.7772,30084.46875,0.0,1118.989941
Category,Weekly,20,Organic,Great Lakes,2023/05/21,1.275049652,264117.1788,16836.85157,48741.65217,84.82518566,198453.8499,162562.6578,34924.44375,0.0,966.7483179
Category,Weekly,19,Organic,Great Lakes,2023/05/14,1.317849499,285866.9034,24794.97398,68099.15734,122.8126448,192849.9595,157802.0406,34119.64631,0.0,928.2725592
Category,Weekly,18,Organic,Great Lakes,2023/05/07,1.272313939,296416.8117,16944.16762,67376.43359,74.64676393,212021.5637,171182.305,39858.18637,0.0,981.0723065
Category,Weekly,17,Organic,Great Lakes,2023/04/30,1.218856158,303416.22,23005.56374,43163.52015,60.78922125,237186.3469,203727.4886,32570.60625,0.0,888.2520878
Category,Weekly,16,Organic,Great Lakes,2023/04/23,1.196996689,322338.2164,24946.0686,53655.93966,115.2364119,243620.9717,213196.3095,29343.0375,0.0,1081.624709
Category,Weekly,15,Organic,Great Lakes,2023/04/16,1.258108156,305039.8274,14868.13949,79983.02188,77.34270482,210111.3233,176842.8293,32502.14603,0.0,766.3479521
Category,Weekly,14,Organic,Great Lakes,2023/04/09,1.172343949,303675.2652,13157.20263,58286.5536,0.0,232231.509,207483.4471,23773.53286,0.0,974.5289844
Category,Weekly,13,Organic,Great Lakes,2023/04/02,1.170073595,269283.8365,20317.70178,46609.58138,0.0,202356.5533,172818.7922,28695.31875,0.0,842.4423624
Category,Weekly,12,Organic,Great Lakes,2023/03/26,1.223760439,253551.3938,22940.91904,53928.97773,0.0,176681.497,154426.6374,21399.525,0.0,855.3346472
Category,Weekly,11,Organic,Great Lakes,2023/03/19,1.229170578,245863.2017,9391.595507,63608.49546,0.0,172863.1107,131454.8892,40423.19006,0.0,985.0314722
Category,Weekly,10,Organic,Great Lakes,2023/03/12,1.264167665,267156.9287,11424.83837,63493.90243,0.0,192238.1879,147143.9076,41859.16875,0.0,3235.11159
Category,Weekly,9,Organic,Great Lakes,2023/03/05,1.333718487,273297.9998,26547.99479,68016.85971,0.0,178733.1453,130712.4651,41671.74375,0.0,6348.936418
Category,Weekly,8,Organic,Great Lakes,2023/02/26,1.38015817,245194.1934,16539.85644,66987.64244,0.0,161666.6946,117885.1366,37030.21875,0.0,6751.339183
Category,Weekly,7,Organic,Great Lakes,2023/02/19,1.332197313,231990.3412,10599.76784,57606.50256,0.0,163784.0708,120083.5866,37471.21875,0.0,6229.265466
Category,Weekly,6,Organic,Great Lakes,2023/02/12,1.31896758,232174.1268,13897.50615,56173.35446,0.0,162103.2661,116921.0932,38022.46875,0.0,7159.704146
Category,Weekly,5,Organic,Great Lakes,2023/02/05,1.368815169,221977.6475,19904.88527,45578.93238,0.0,156493.8298,111468.6791,38331.16875,0.0,6693.982014
Category,Weekly,4,Organic,Great Lakes,2023/01/29,1.409893931,224356.8029,21836.43734,48672.98036,0.0,153847.3852,113098.9853,33347.86875,0.0,7400.531148
Category,Weekly,3,Organic,Great Lakes,2023/01/22,1.372567549,231429.2047,19546.87446,56623.05234,0.0,155259.2779,120988.4543,26564.7375,0.0,7706.086135
Category,Weekly,2,Organic,Great Lakes,2023/01/15,1.410772985,227258.4404,24048.19165,61477.51554,0.0,141732.7332,113879.6743,20341.125,0.0,7511.9339
Category,Weekly,1,Organic,Great Lakes,2023/01/08,1.317626936,240151.3728,19458.08361,45845.05612,0.0,174848.233,144974.9304,22264.9875,0.0,7608.315126
Category,Weekly,52,Organic,Midsouth,2023/12/31,1.330314963,342103.792,3381.599888,35073.65761,2.187963162,303646.3465,293578.0102,3629.701337,0.0,6438.635027
Category,Weekly,51,Organic,Midsouth,2023/12/24,1.353924826,353666.0389,3863.832356,40451.27064,10.07611907,309340.8598,295596.6001,6225.621031,0.0,7518.638633
Category,Weekly,50,Organic,Midsouth,2023/12/17,1.345882084,360824.7821,6613.447544,37627.36893,9.943184961,316574.0225,304545.4463,2900.766254,0.0,9127.809929
Category,Weekly,49,Organic,Midsouth,2023/12/10,1.330868209,385096.2656,5667.726707,36834.81909,8.537765623,342585.1821,329595.85,5156.249872,0.0,7833.082154
Category,Weekly,48,Organic,Midsouth,2023/12/03,1.305015413,409965.4257,10249.15799,31161.11832,3.240847208,368551.9086,358121.8986,3912.988103,0.0,6517.021877
Category,Weekly,47,Organic,Midsouth,2023/11/26,1.454671715,313962.6426,5534.28157,32613.74393,8.921087908,275805.6961,267038.5872,2402.637048,0.0,6364.471802
Category,Weekly,46,Organic,Midsouth,2023/11/19,1.428148617,351265.8375,1568.514321,39537.20926,7.749738085,310152.3642,300735.1125,2481.669998,0.0,6935.581723
Category,Weekly,45,Organic,Midsouth,2023/11/12,1.443344625,360664.8147,1507.304683,43081.04103,9.961784464,316066.5072,305668.3697,3345.14122,0.0,7052.996284
Category,Weekly,44,Organic,Midsouth,2023/11/05,1.364835259,379669.0337,1403.861026,41377.78633,13.4834343,336873.9029,326870.5009,3423.862199,0.0,6579.539782
Category,Weekly,43,Organic,Midsouth,2023/10/29,1.385301962,382367.8535,1323.528162,43663.32231,21.68962988,337359.3134,325115.4422,4885.677687,0.0,7358.193467
Category,Weekly,42,Organic,Midsouth,2023/10/22,1.427306358,366895.2118,1373.431535,51389.71235,45.25278218,314086.8151,305006.2984,3582.433239,0.0,5498.083456
Category,Weekly,41,Organic,Midsouth,2023/10/15,1.403964796,378364.6012,1499.37515,50220.235,19.91292217,326625.0781,317041.6171,3517.951008,0.0,6065.510018
Category,Weekly,40,Organic,Midsouth,2023/10/08,1.427147117,356770.0604,1298.516021,48413.61253,15.25699952,307042.6748,297452.6942,2573.728004,0.0,7016.252557
Category,Weekly,39,Organic,Midsouth,2023/10/01,1.413113806,352529.207,1624.047805,51369.40461,14.58810628,299521.1665,287184.0569,3730.80771,0.0,8606.301853
Category,Weekly,38,Organic,Midsouth,2023/09/24,1.386723866,368829.6096,1370.827273,54808.20724,34.59098071,312615.9841,277369.9531,25342.02763,0.0,9904.003361
Category,Weekly,37,Organic,Midsouth,2023/09/17,1.388264602,354167.8674,1634.958625,47250.63329,8.661116497,305273.6144,267499.9238,28520.55836,0.0,9253.132291
Category,Weekly,36,Organic,Midsouth,2023/09/10,1.351711347,378487.9363,1913.597103,50759.41725,16.29146506,325798.6305,293847.3781,25489.71318,0.0,6461.539236
Category,Weekly,35,Organic,Midsouth,2023/09/03,1.441272935,364211.7167,2068.138778,52520.63565,38.00508712,309584.9372,285827.6324,18615.48756,0.0,5141.817275
Category,Weekly,34,Organic,Midsouth,2023/08/27,1.440281733,387357.9434,2307.222185,51920.06412,15.27722903,333115.3798,313361.7011,12194.65588,0.0,7559.022888
Category,Weekly,33,Organic,Midsouth,2023/08/20,1.402622091,387944.9427,2468.574189,51456.6809,16.59619902,334003.0914,294155.3959,29946.81154,0.0,9900.8839
Category,Weekly,32,Organic,Midsouth,2023/08/13,1.417732163,380412.3194,3332.346199,58389.71747,17.77342063,318672.4823,294389.3995,17293.06482,0.0,6990.017973
Category,Weekly,31,Organic,Midsouth,2023/08/06,1.426575607,384092.8461,1872.75753,58700.61008,14.52373037,323504.9547,292253.1857,23443.06908,0.0,7808.699933
Category,Weekly,30,Organic,Midsouth,2023/07/30,1.415362061,381104.177,1610.986806,56124.07894,14.31223541,323354.7991,311542.1195,5646.436635,0.0,6166.242924
Category,Weekly,29,Organic,Midsouth,2023/07/23,1.450934417,360812.8802,1959.290695,56212.20139,29.78300075,302611.6051,287441.4825,8757.106858,0.0,6413.015711
Category,Weekly,28,Organic,Midsouth,2023/07/16,1.37270976,390852.3437,1735.249556,56223.05458,25.2853524,332868.7542,308000.3262,20175.88702,0.0,4692.541021
Category,Weekly,27,Organic,Midsouth,2023/07/09,1.362358019,387300.054,1939.77025,50113.80626,105.0788543,335141.3987,309131.9527,16506.75755,0.0,9502.688388
Category,Weekly,26,Organic,Midsouth,2023/07/02,1.346272216,384109.5503,2366.207461,55778.68389,68.44126315,325896.2177,308712.1353,10390.55457,0.0,6793.527826
Category,Weekly,25,Organic,Midsouth,2023/06/25,1.289796187,387212.2422,2677.947716,54288.18121,56.01394902,330190.0993,308871.661,14074.59967,0.0,7243.838667
Category,Weekly,24,Organic,Midsouth,2023/06/18,1.31523262,366315.9127,5970.598558,52168.90846,58.80722898,308117.5984,263818.0693,37657.87703,0.0,6641.65209
Category,Weekly,23,Organic,Midsouth,2023/06/11,1.265189908,402589.0455,7047.623425,49143.39071,81.76664098,346316.2648,288682.5525,50742.00878,0.0,6891.7035
Category,Weekly,22,Organic,Midsouth,2023/06/04,1.333293732,353774.8807,10979.40123,48046.89502,60.87379533,294687.7107,249667.2241,39073.19988,0.0,5947.286688
Category,Weekly,21,Organic,Midsouth,2023/05/28,1.272526444,384060.89,3800.249209,51796.85627,60.62150776,328403.1631,283648.465,38104.42596,0.0,6650.272125
Category,Weekly,20,Organic,Midsouth,2023/05/21,1.300464881,364159.818,7527.453482,49315.70374,65.37841982,307251.2824,254592.8272,47833.1323,0.0,4825.322858
Category,Weekly,19,Organic,Midsouth,2023/05/14,1.307222977,369189.723,26634.28046,34370.68162,60.59278924,308124.1682,248602.2782,54736.70749,0.0,4785.182523
Category,Weekly,18,Organic,Midsouth,2023/05/07,1.252852996,393344.0505,24248.8121,37026.56456,45.06926699,332023.6046,269561.5803,57636.51614,0.0,4825.508073
Category,Weekly,17,Organic,Midsouth,2023/04/30,1.278202043,382925.6229,25884.94275,31613.83311,74.64310164,325352.2039,264422.9549,57021.12595,0.0,3908.123082
Category,Weekly,16,Organic,Midsouth,2023/04/23,1.281257497,368761.5566,26517.00424,35221.95873,54.93059728,306967.6631,254682.1904,49374.18677,0.0,2911.285878
Category,Weekly,15,Organic,Midsouth,2023/04/16,1.232264128,386186.124,15223.57627,43966.09313,74.98588054,326921.4688,276152.6045,47416.68797,0.0,3352.17627
Category,Weekly,14,Organic,Midsouth,2023/04/09,1.220868229,366867.0562,10435.1934,47856.02073,58.63736183,308517.2047,264315.7039,40206.43818,0.0,3995.06267
Category,Weekly,13,Organic,Midsouth,2023/04/02,1.23191092,359610.5036,21346.42431,48999.61615,92.78211511,289171.681,265906.4511,19627.23814,0.0,3637.991822
Category,Weekly,12,Organic,Midsouth,2023/03/26,1.262326527,359903.9755,13267.14228,53782.36172,73.95124651,292780.5203,270069.3445,19164.20625,0.0,3546.969562
Category,Weekly,11,Organic,Midsouth,2023/03/19,1.268873884,334508.357,7558.449212,54758.70705,114.6072242,272076.5935,228723.1878,40086.9,0.0,3266.505727
Category,Weekly,10,Organic,Midsouth,2023/03/12,1.318628664,344954.8044,14593.72641,55403.96023,85.99817854,274871.1195,227903.5683,43722.39375,0.0,3245.157477
Category,Weekly,9,Organic,Midsouth,2023/03/05,1.334668369,328066.1813,15472.58788,58858.96481,43.5137604,253691.1149,208174.1541,43353.05625,0.0,2163.904486
Category,Weekly,8,Organic,Midsouth,2023/02/26,1.306288398,341388.0482,10820.12946,58290.67264,82.51995769,272194.7261,223083.9308,47120.85,0.0,1989.945301
Category,Weekly,7,Organic,Midsouth,2023/02/19,1.271913476,353818.4516,5107.672159,60496.38496,102.3235649,288112.0709,236932.9846,49064.6471,0.0,2114.439237
Category,Weekly,6,Organic,Midsouth,2023/02/12,1.30199991,319482.4028,12069.85215,56162.7549,66.02113736,251183.7746,201238.2671,47332.99191,0.0,2612.515504
Category,Weekly,5,Organic,Midsouth,2023/02/05,1.335999717,323258.3708,22068.65882,39448.02861,61.7293337,261679.954,204789.9918,53775.6405,0.0,3114.32165
Category,Weekly,4,Organic,Midsouth,2023/01/29,1.365162496,292200.2636,21836.00801,28142.31882,55.27770465,242166.6591,200326.6493,38834.75147,0.0,3005.258329
Category,Weekly,3,Organic,Midsouth,2023/01/22,1.349988089,322913.7839,16046.20064,36606.24281,60.57307666,270200.7674,228747.3374,38634.8338,0.0,2818.596222
Category,Weekly,2,Organic,Midsouth,2023/01/15,1.387578384,351152.2862,46953.19457,44697.20347,75.68023035,259426.2079,219997.7938,37300.62811,0.0,2127.786057
Category,Weekly,1,Organic,Midsouth,2023/01/08,1.297114846,417548.3909,57258.47704,49522.50074,48.54858756,310718.8645,276088.9038,32631.24375,0.0,1998.716943
Category,Weekly,52,Organic,Northeast,2023/12/31,1.276908673,397445.5744,15030.17324,25730.73371,0.0,356684.6674,317461.7662,0.0,0.0,39222.90124
Category,Weekly,51,Organic,Northeast,2023/12/24,1.288816458,469611.3068,15106.12047,20700.81798,0.0,433804.3684,387664.6204,0.0,0.0,46139.748
Category,Weekly,50,Organic,Northeast,2023/12/17,1.250378587,468036.6362,13130.00867,18591.85909,1.106989935,436313.6615,391176.0699,0.0,0.0,45137.59152
Category,Weekly,49,Organic,Northeast,2023/12/10,1.291795878,487147.0144,13318.31375,20319.53884,0.0,453509.1618,399242.7473,0.0,0.0,54266.41447
Category,Weekly,48,Organic,Northeast,2023/12/03,1.293581492,462777.854,16219.157,21354.14865,0.0,425204.5484,374937.9681,0.0,0.0,50266.58027
Category,Weekly,47,Organic,Northeast,2023/11/26,1.386893102,367423.104,15537.29807,15480.81626,0.0,336404.9897,289872.0495,0.0,0.0,46532.94017
Category,Weekly,46,Organic,Northeast,2023/11/19,1.362165091,445384.3777,18460.27053,22540.61178,0.0,404383.4954,352885.8349,0.0,0.0,51497.66052
Category,Weekly,45,Organic,Northeast,2023/11/12,1.388123599,433046.3791,13776.01455,20236.92653,0.0,399033.438,344825.2215,2.75625,0.0,54205.46032
Category,Weekly,44,Organic,Northeast,2023/11/05,1.398295369,440803.4906,13993.85194,20155.49841,0.0,406654.1403,355294.5725,0.0,0.0,51359.56774
Category,Weekly,43,Organic,Northeast,2023/10/29,1.392492379,428559.5858,15745.40558,20507.86745,0.0,392306.3127,345884.3908,0.0,0.0,46421.92189
Category,Weekly,42,Organic,Northeast,2023/10/22,1.381241855,457725.0099,12777.85975,22479.5716,0.0,422467.5786,370735.7453,0.0,0.0,51731.83326
Category,Weekly,41,Organic,Northeast,2023/10/15,1.367498731,446882.8611,14625.58962,21915.64399,1.106191452,410340.5213,363765.3826,2.75625,0.0,46572.38246
Category,Weekly,40,Organic,Northeast,2023/10/08,1.344462712,452486.221,15637.85272,22050.47064,0.0,414797.8976,371809.7875,134.4619836,0.0,42853.64817
Category,Weekly,39,Organic,Northeast,2023/10/01,1.542489442,362599.7004,14076.17307,23959.07908,0.0,324564.4483,267364.752,6766.59375,0.0,50433.10251
Category,Weekly,38,Organic,Northeast,2023/09/24,1.531377645,371945.058,16012.02899,21900.52539,0.0,334032.5036,244428.483,23282.04375,0.0,66321.97682
Category,Weekly,37,Organic,Northeast,2023/09/17,1.49329834,420391.1628,15436.04208,25352.70427,1.106328438,379601.3101,259951.167,27366.80625,0.0,92283.33684
Category,Weekly,36,Organic,Northeast,2023/09/10,1.548456102,396463.4363,14793.58612,25090.27702,19.16135558,356560.4118,274731.5306,15765.75,0.0,66063.13116
Category,Weekly,35,Organic,Northeast,2023/09/03,1.529854475,382355.3416,15639.16925,23722.15203,0.972954987,342993.0474,277855.5153,6278.7375,0.0,58858.79466
Category,Weekly,34,Organic,Northeast,2023/08/27,1.542030405,360869.0283,16176.75966,20701.28898,0.0,323990.9797,251941.9622,11996.26316,0.0,60052.75433
Category,Weekly,33,Organic,Northeast,2023/08/20,1.528977526,360377.5667,13644.64098,20461.96909,0.0,326270.9566,247259.7175,19059.46875,0.0,59951.77039
Category,Weekly,32,Organic,Northeast,2023/08/13,1.544687675,361509.5672,14610.49174,22714.23909,0.0,324184.8364,266030.0367,4754.53125,0.0,53400.26845
Category,Weekly,31,Organic,Northeast,2023/08/06,1.561867918,372488.9492,20317.95703,28110.61735,1.588701878,324058.7861,255762.0571,11220.69375,0.0,57076.03521
Category,Weekly,30,Organic,Northeast,2023/07/30,1.52779584,366693.2613,14418.2378,25298.41529,0.0,326976.6082,267459.8217,1141.0875,0.0,58375.69908
Category,Weekly,29,Organic,Northeast,2023/07/23,1.50251641,373281.281,14798.99943,23813.68472,0.0,334668.5968,274530.6682,8.26875,0.0,60129.6599
Category,Weekly,28,Organic,Northeast,2023/07/16,1.427892526,411981.6911,15763.1479,23987.80813,0.0,372230.7351,307943.394,4062.7125,0.0,60224.62854
Category,Weekly,27,Organic,Northeast,2023/07/09,1.48708892,407704.7065,23505.61415,23213.07331,6.423659987,360979.5954,278555.0543,10931.2875,0.0,71493.25362
Category,Weekly,26,Organic,Northeast,2023/07/02,1.45413616,413006.7739,18487.51593,27320.80001,3.171864872,367195.2861,293218.3706,0.0,0.0,73976.91547
Category,Weekly,25,Organic,Northeast,2023/06/25,1.364793579,451722.802,21652.54146,27155.18753,0.0,402915.073,341693.9516,120.424729,0.0,61100.69669
Category,Weekly,24,Organic,Northeast,2023/06/18,1.453259222,393323.8132,21951.07713,32211.07526,0.0,339161.6608,252656.6798,22648.10625,0.0,63856.87469
Category,Weekly,23,Organic,Northeast,2023/06/11,1.342934169,521953.4519,64868.34445,36468.65682,0.0,420616.4506,304842.3399,44259.8625,0.0,71514.24825
Category,Weekly,22,Organic,Northeast,2023/06/04,1.388569067,467788.5691,21032.42028,27438.69027,0.0,419317.4585,293010.2245,32347.35,0.0,93959.884
Category,Weekly,21,Organic,Northeast,2023/05/28,1.431015476,465672.1078,22841.46659,30834.07922,0.0,411996.562,301567.6029,41638.66875,0.0,68790.29035
Category,Weekly,20,Organic,Northeast,2023/05/21,1.426626865,402359.5995,25754.91146,25000.80286,1.105213401,351602.78,265651.7591,36371.475,0.0,49579.5459
Category,Weekly,19,Organic,Northeast,2023/05/14,1.51329633,418790.6381,64667.09277,28816.61036,0.0,325306.935,249335.2816,33061.21875,0.0,42910.4347
Category,Weekly,18,Organic,Northeast,2023/05/07,1.51059778,670800.1774,278630.1156,66480.28263,4.873369905,325684.9058,239796.3084,39069.84375,0.0,46818.75367
Category,Weekly,17,Organic,Northeast,2023/04/30,1.463849067,387917.7444,23597.10477,26756.58197,6.391465626,337557.6662,248189.6645,35712.73125,0.0,53655.27045
Category,Weekly,16,Organic,Northeast,2023/04/23,1.270209995,507333.6055,23644.80689,27690.1801,1.602912688,455997.0156,362377.2825,28427.9625,0.0,65191.77055
Category,Weekly,15,Organic,Northeast,2023/04/16,1.352494278,395622.043,18201.89187,25920.28417,0.0,351499.8669,286192.8206,29894.2875,0.0,35412.75882
Category,Weekly,14,Organic,Northeast,2023/04/09,1.397988502,390478.313,17273.66369,23571.04821,0.0,349633.6011,273992.9104,30012.80625,0.0,45627.88451
Category,Weekly,13,Organic,Northeast,2023/04/02,1.413666207,387408.2132,29329.18812,26804.27037,17.70336521,331257.0514,272080.197,20797.6285,0.0,38379.22583
Category,Weekly,12,Organic,Northeast,2023/03/26,1.442537322,355612.4251,13225.58384,26128.63589,0.0,316258.2054,272845.5229,11209.66875,0.0,32203.01372
Category,Weekly,11,Organic,Northeast,2023/03/19,1.371587421,409331.8399,16644.73461,22664.63638,0.0,370022.4689,299527.3977,35743.05,0.0,34752.02115
Category,Weekly,10,Organic,Northeast,2023/03/12,1.49157199,388621.4955,15119.92274,27094.52587,2.565935755,346404.481,275889.5596,37790.94375,0.0,32723.97758
Category,Weekly,9,Organic,Northeast,2023/03/05,1.445941693,393288.4436,13189.41492,26280.05162,0.0,353818.9771,303486.5234,29309.9625,0.0,21022.49119
Category,Weekly,8,Organic,Northeast,2023/02/26,1.514848972,344500.8496,12993.34396,23439.27432,1.588478825,308066.6428,245615.8,31707.9,0.0,30742.94279
Category,Weekly,7,Organic,Northeast,2023/02/19,1.378774529,389855.2781,13607.04965,24608.5523,0.0,351639.6761,279963.1683,29067.4125,0.0,42609.09537
Category,Weekly,6,Organic,Northeast,2023/02/12,1.496952769,352132.1174,22648.49814,22665.64024,10.99247566,306806.9866,240150.8149,31994.55,0.0,34661.62164
Category,Weekly,5,Organic,Northeast,2023/02/05,1.528512396,337368.0457,14319.37267,23245.62787,5.736115876,299797.309,234842.6811,28797.3,0.0,36157.32795
Category,Weekly,4,Organic,Northeast,2023/01/29,1.542260124,332315.5781,12790.10872,24080.51819,5.407660374,295439.5435,242376.6098,14842.40625,0.0,38220.52748
Category,Weekly,3,Organic,Northeast,2023/01/22,1.526450043,356721.2007,15978.57541,23405.72849,20.98692824,317315.9098,239478.4212,24924.76875,0.0,52912.71988
Category,Weekly,2,Organic,Northeast,2023/01/15,1.58423014,335409.5197,19806.11352,22350.07373,12.7632756,293240.5692,241454.7167,24985.40625,0.0,26800.44616
Category,Weekly,1,Organic,Northeast,2023/01/08,1.446326015,404940.4887,15490.29254,23854.4083,1.004931928,365594.7829,318803.3298,22156.02852,0.0,24635.42455
Category,Weekly,52,Organic,Plains,2023/12/31,1.179559376,81533.67829,5519.117085,4387.356047,0.0,71627.20516,54028.04672,126.4439921,0.0,17472.71444
Category,Weekly,51,Organic,Plains,2023/12/24,1.241400794,99462.63417,6662.070669,6895.547701,0.0,85905.0158,66467.13092,139.9478089,0.0,19297.93707
Category,Weekly,50,Organic,Plains,2023/12/17,1.213623273,93583.90341,5796.131063,6380.2298,0.0,81407.54255,64118.26737,189.5852647,0.0,17099.68992
Category,Weekly,49,Organic,Plains,2023/12/10,1.289378052,85012.37443,6701.464049,5487.372907,0.0,72823.53748,56219.61919,153.4028975,0.0,16450.51539
Category,Weekly,48,Organic,Plains,2023/12/03,1.258407206,88521.09516,5370.527087,5052.753204,0.0,78097.81487,62196.16442,153.3586375,0.0,15748.29182
Category,Weekly,47,Organic,Plains,2023/11/26,1.352134001,69913.50559,7789.166811,4074.041131,0.0,58050.29765,45861.44338,135.3822191,0.0,12053.47205
Category,Weekly,46,Organic,Plains,2023/11/19,1.350576178,85256.60265,12306.57858,4962.659787,0.0,67987.36429,54299.33942,86.66745157,0.0,13601.35741
Category,Weekly,45,Organic,Plains,2023/11/12,1.377803729,83055.49519,8683.981332,5415.022384,0.0,68956.49147,54752.67627,120.3705329,0.0,14083.44467
Category,Weekly,44,Organic,Plains,2023/11/05,1.403739364,78295.70287,7124.596431,4825.982141,0.0,66345.1243,53325.64806,154.1277626,0.0,12865.34848
Category,Weekly,43,Organic,Plains,2023/10/29,1.35563114,83219.39822,7639.679229,5333.451372,0.0,70246.26762,57239.25456,167.1942422,0.0,12839.81882
Category,Weekly,42,Organic,Plains,2023/10/22,1.329680878,84585.81632,6775.905865,5415.955283,1.399231174,72392.55594,60679.79775,158.1393671,0.0,11554.61882
Category,Weekly,41,Organic,Plains,2023/10/15,1.418237615,81583.33691,6695.299422,5678.740976,0.0,69209.29651,57188.18405,230.2436387,0.0,11790.86882
Category,Weekly,40,Organic,Plains,2023/10/08,1.410898442,77904.44128,6927.959661,5846.517472,0.0,65129.96414,56271.15707,183.5698141,0.0,8675.237262
Category,Weekly,39,Organic,Plains,2023/10/01,1.440437406,67824.35467,6715.382958,5588.02702,4.196795078,55516.7479,47774.19342,358.9544796,0.0,7383.6
Category,Weekly,38,Organic,Plains,2023/09/24,1.414103509,72305.18248,6400.912693,5562.615055,5.579495696,60336.07524,51451.45909,1409.666148,0.0,7474.95
Category,Weekly,37,Organic,Plains,2023/09/17,1.424393028,78234.29163,7382.49591,5402.687001,11.15766047,65437.95106,56724.48907,1216.46199,0.0,7497.0
Category,Weekly,36,Organic,Plains,2023/09/10,1.404468245,101384.888,9139.327409,6967.214893,11.15893822,85267.18676,75045.74093,1240.795833,0.0,8980.65
Category,Weekly,35,Organic,Plains,2023/09/03,1.378935559,96630.06425,9885.30557,5599.837317,5.574660905,81139.34671,71975.98358,1023.763122,0.0,8139.6
Category,Weekly,34,Organic,Plains,2023/08/27,1.378863396,97523.65277,7864.039414,6312.310696,0.0,83347.30266,73945.68648,877.7161813,0.0,8523.9
Category,Weekly,33,Organic,Plains,2023/08/20,1.373700784,106442.1307,7749.21292,6161.616611,0.0,92531.30113,82898.73069,1338.62044,0.0,8293.95
Category,Weekly,32,Organic,Plains,2023/08/13,1.371207505,109696.0789,8684.628273,6236.577252,0.0,94774.87337,86222.40589,857.0174829,0.0,7695.45
Category,Weekly,31,Organic,Plains,2023/08/06,1.357248823,98450.33775,7992.278447,6115.590904,0.0,84342.4684,75457.21843,903.1499684,0.0,7982.1
Category,Weekly,30,Organic,Plains,2023/07/30,1.392490044,88602.00714,6301.083511,6348.102685,12.56427528,75940.25667,67299.77493,289.831733,0.0,8350.65
Category,Weekly,29,Organic,Plains,2023/07/23,1.285359664,106746.3102,6206.067361,6268.74872,0.0,94271.49415,85917.64379,365.4503643,0.0,7988.4
Category,Weekly,28,Organic,Plains,2023/07/16,1.235228082,112666.6526,6429.678084,7963.178098,0.0,98273.79639,87938.41479,948.3815991,0.0,9387.0
Category,Weekly,27,Organic,Plains,2023/07/09,1.237900111,105691.9474,6339.412744,7977.172087,0.0,91375.36253,82156.30437,417.9581629,0.0,8801.1
Category,Weekly,26,Organic,Plains,2023/07/02,1.263532295,101339.8177,8484.771152,8954.043077,0.0,83901.00351,74156.34111,452.1624003,0.0,9292.5
Category,Weekly,25,Organic,Plains,2023/06/25,1.233524118,111756.9327,10018.02829,9347.00412,0.0,92391.90033,77845.73589,5004.814446,0.0,9541.35
Category,Weekly,24,Organic,Plains,2023/06/18,1.102780163,119753.6966,8216.803053,6931.079555,0.0,104605.814,87931.31785,7322.14618,0.0,9352.35
Category,Weekly,23,Organic,Plains,2023/06/11,1.050369389,151028.0405,8058.606229,9841.286522,0.0,133128.1478,122760.0615,1948.136243,0.0,8419.95
Category,Weekly,22,Organic,Plains,2023/06/04,1.066023439,140063.3019,8560.559241,8785.110792,1.395629778,122716.2362,110834.0743,2747.161931,0.0,9135.0
Category,Weekly,21,Organic,Plains,2023/05/28,1.024043915,143560.1224,8271.163843,8448.91992,0.0,126840.0387,115076.3401,2357.767085,0.0,9405.9315
Category,Weekly,20,Organic,Plains,2023/05/21,1.034978523,133966.609,7470.479825,6974.879255,0.0,119521.2499,107659.2391,2925.429305,0.0,8936.5815
Category,Weekly,19,Organic,Plains,2023/05/14,1.027197439,145479.7273,8918.743681,7454.098388,0.0,129106.8853,116852.8282,2741.057109,0.0,9513.0
Category,Weekly,18,Organic,Plains,2023/05/07,1.015534387,153974.0393,8731.266886,9144.446322,0.0,136098.3261,123678.8602,3879.815897,0.0,8539.65
Category,Weekly,17,Organic,Plains,2023/04/30,1.00487762,158192.4367,8032.094267,12014.14469,0.0,138146.1977,126757.7997,2947.448048,0.0,8440.95
Category,Weekly,16,Organic,Plains,2023/04/23,0.981109553,159870.5936,8506.634077,12382.41885,0.0,138981.5407,127889.2881,2379.352615,0.0,8712.9
