Report,Timeframe,Period,Prior Year Week Ending,Current Year Week Ending,Geography,Variety,Volume Prior Year,Volume Current Year,Volume Variance,Price per Volume Prior Year,Price per Volume Current Year,Price per Volume Variance,Units Prior Year,Units Current Year,Unit Variance,Price per Unit Prior Year,Price per Unit Current Year,Price per Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Apricots,27159.1694,25398.9972,-0.0648,4.1522,4.5483,0.0954,34927.1149,32906.1271,-0.0579,3.2288,3.5107,0.0873,112771.3545,115521.9083,0.0244
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Avocados,87785069.69,81158722.93,-0.0755,2.4847,3.0064,0.21,105223531.2,97529179.02,-0.0731,2.0729,2.5018,0.2069,218119165.1,243997059.3,0.1186
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Bananas,490462193.4,476803962.2,-0.0278,0.5475,0.5804,0.0602,251974371.2,252579775,0.0024,1.0657,1.0957,0.0282,268517769,276752451.5,0.0307
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Cherries,53735.3833,384197.2804,6.1498,5.6047,5.2126,-0.07,60101.9306,337967.5043,4.6232,5.011,5.9256,0.1825,301171.8193,2002662.631,5.6496
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Coconuts,834496.8126,851964.9181,0.0209,2.1109,2.1983,0.0414,685641.6206,687609.0955,0.0029,2.5692,2.7237,0.0601,1761558.445,1872838.33,0.0632
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Dates,5578.7451,6456.5848,0.1574,7.9503,8.5554,0.0761,8695.4923,9766.5694,0.1232,5.1006,5.6559,0.1089,44352.6135,55238.3919,0.2454
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Grapefruit,11228590.57,11766694.87,0.0479,1.3787,1.4783,0.0722,5363903.793,5013318.035,-0.0654,2.8861,3.4696,0.2022,15480664.18,17394339.96,0.1236
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Grapes,136486044.9,149372977.7,0.0944,2.0489,2.0379,-0.0054,71195693.39,74627135.2,0.0482,3.9278,4.0789,0.0385,279645677.9,304399981.1,0.0885
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Kiwi,7076015.172,6602871.212,-0.0669,2.4632,2.7163,0.1027,6635504.968,5683288.108,-0.1435,2.6268,3.1558,0.2014,17429855.38,17935140.51,0.029
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Lemons,39130590.69,38913631.38,-0.0055,1.8921,2.0221,0.0687,42376136.15,41674413.34,-0.0166,1.7472,1.8882,0.0807,74037770.5,78688123.64,0.0628
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Limes,30203735.02,27010723.92,-0.1057,2.0186,2.8398,0.4068,34963128.89,33237972.64,-0.0493,1.7439,2.3077,0.3233,60970638.83,76704127.61,0.2581
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Mangoes,28527281.94,30326793.09,0.0631,1.4751,1.7288,0.1719,25372420.73,27151288.28,0.0701,1.6586,1.931,0.1642,42081842.94,52428432.55,0.2459
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Melons,199446172.6,174102977.6,-0.1271,1.0015,1.2368,0.235,50039423.32,50023580.89,-0.0003,3.9917,4.3046,0.0784,199741990.7,215331438.7,0.078
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Nectarines,1828080.121,2352632.994,0.2869,2.3451,2.3765,0.0134,1357141.536,1725336.604,0.2713,3.1589,3.2406,0.0259,4287079.685,5591088.873,0.3042
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Oranges,98958823.82,95567889.65,-0.0343,1.2153,1.4375,0.1828,35656776.47,35696170.27,0.0011,3.3729,3.8485,0.141,120266109.5,137375449.1,0.1423
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Other,2481352.61,3130207.195,0.2615,3.9098,3.9043,-0.0014,2377359.632,2554867.869,0.0747,4.0808,4.7836,0.1722,9701469.099,12221403.47,0.2597
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Papaya,7919230.318,9014969.223,0.1384,1.2571,1.3039,0.0372,3529498.283,4283940.967,0.2138,2.8206,2.7439,-0.0272,9955220.722,11754679.67,0.1808
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Peaches,1500193.155,1326900.565,-0.1155,2.5599,2.5324,-0.0107,1104021.6,977713.4555,-0.1144,3.4785,3.4368,-0.012,3840300.51,3360214.8,-0.125
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Pears,23509672.16,22737911.42,-0.0328,1.6991,1.8442,0.0854,13364128.06,12908467.47,-0.0341,2.9889,3.2485,0.0869,39944193.38,41933560.51,0.0498
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Pineapple,87762069.81,86492436.01,-0.0145,0.9361,1.0643,0.1369,30488005.47,32113860.6,0.0533,2.6948,2.8666,0.0637,82158436.73,92056176.19,0.1205
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Plums,5269164.891,5316745.764,0.009,2.2751,2.5527,0.122,3900588.2,3813518.149,-0.0223,3.0733,3.5589,0.158,11987759.68,13571997.49,0.1322
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Pomegranates,572957.199,577184.6681,0.0074,8.4586,8.0504,-0.0483,1126327.157,1072304.737,-0.048,4.3029,4.3332,0.0071,4846439.78,4646546.392,-0.0412
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Tangelos,1932068.841,1169066.015,-0.3949,1.6593,1.8002,0.0849,1391644.598,863278.1645,-0.3797,2.3037,2.4379,0.0583,3205878.784,2104606.661,-0.3435
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Tangerines,141379376,107400652.3,-0.2403,1.3866,1.7229,0.2425,44824071.87,33735788.21,-0.2474,4.3736,5.4849,0.2541,196041675.2,185038789.3,-0.0561
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Variety,18351573.88,17961922.28,-0.0212,4.3056,4.6946,0.0903,14953372.55,15247145.11,0.0196,5.2841,5.5304,0.0466,79014509.19,84323262.93,0.0672
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19480344372,18754369449,-0.0373,3.7723,4.2207,0.1189,73485546730,79157259265,0.0772
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Produce Department,3521896307,3415239725,-0.0303,1.6907,1.8509,0.0948,2490594453,2426395403,-0.0258,2.3907,2.6052,0.0897,5954311259,6321177955,0.0616
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Vegetable Aisle,1527283773,1479665270,-0.0312,1.8618,2.0042,0.0764,1351218141,1297994316,-0.0394,2.1044,2.2847,0.0857,2843527950,2965480451,0.0429
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Fruit Aisle,1966985868,1905829824,-0.0311,1.5353,1.7092,0.1132,1088372145,1074591294,-0.0127,2.7748,3.0313,0.0925,3019967033,3257389565,0.0786
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Blackberries,9571956.707,11463928.31,0.1977,7.5283,6.9523,-0.0765,20008455.85,24261844.85,0.2126,3.6015,3.285,-0.0879,72060920.06,79701122.11,0.106
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Blueberries,40593687.01,39653058.62,-0.0232,5.3851,5.5808,0.0363,53810744.27,50851084.52,-0.055,4.0624,4.3519,0.0713,218601712,221297579.1,0.0123
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Raspberries,13970175.33,13301927.07,-0.0478,8.0497,8.6367,0.0729,31034698.13,29677720.77,-0.0437,3.6236,3.8711,0.0683,112456228.7,114884507.8,0.0216
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Strawberries,130383164.9,137749219.2,0.0565,3.0034,2.9365,-0.0223,110999694.8,115245370.1,0.0382,3.5279,3.5099,-0.0051,391596497.4,404500381.9,0.033
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Apples,186196841.1,185528134.8,-0.0036,1.7661,1.9323,0.0941,88697300.62,87667945.84,-0.0116,3.7075,4.0892,0.103,328845262.6,358490820.3,0.0902
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Apricots,1050560.27,828528.1386,-0.2113,3.1593,3.5458,0.1223,926979.3489,809602.9018,-0.1266,3.5805,3.6286,0.0134,3319051.812,2937755.353,-0.1149
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Avocados,93177017.22,82159767.47,-0.1182,2.3738,3.1166,0.3129,115360901.1,100319761.4,-0.1304,1.9173,2.5525,0.3313,221180708.6,256061639.5,0.1577
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Bananas,493131805.4,482493819.4,-0.0216,0.5448,0.5808,0.0661,252977186.1,255284672.1,0.0091,1.0619,1.0977,0.0337,268645584.8,280235147.6,0.0431
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Cherries,17812526.94,17047684.27,-0.0429,4.2463,5.3194,0.2527,13880063.93,13071940.92,-0.0582,5.4493,6.9373,0.2731,75636659.04,90683849.9,0.1989
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Coconuts,810636.6384,780661.0385,-0.037,2.1058,2.3048,0.0945,666809.5465,629355.0345,-0.0562,2.56,2.8589,0.1168,1707043.207,1799269.201,0.054
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Dates,5366.1974,4901.3528,-0.0866,7.7175,8.4534,0.0954,8538.4535,7201.2365,-0.1566,4.8502,5.7536,0.1863,41413.4959,41433.0697,0.0005
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Grapefruit,10494968.02,9280506.911,-0.1157,1.435,1.582,0.1024,5130028.827,4363105.556,-0.1495,2.9357,3.3649,0.1462,15060036.13,14681345.03,-0.0251
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Grapes,117891242.5,152903901.4,0.297,2.1282,1.9209,-0.0974,59794534.29,71239536.38,0.1914,4.1959,4.1229,-0.0174,250894523.3,293713728.6,0.1707
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Kiwi,6905447.01,6769524.854,-0.0197,2.5303,2.7605,0.091,6612633.105,6236206.423,-0.0569,2.6423,2.9966,0.1341,17472649.87,18687479.96,0.0695
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Lemons,39008629.8,38627278.73,-0.0098,1.8841,2.0508,0.0884,41980168.41,41004908.77,-0.0232,1.7508,1.9319,0.1034,73497518.85,79216212.48,0.0778
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Limes,32678051.35,29417927.97,-0.0998,2.0453,2.781,0.3597,38487579.29,36097321.9,-0.0621,1.7366,2.2664,0.3051,66837210.33,81811615.47,0.224
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Mangoes,34998600.82,34867095.66,-0.0038,1.3573,1.669,0.2297,33622231.81,32837743.62,-0.0233,1.4128,1.7722,0.2543,47502200.91,58194105.23,0.2251
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Melons,385970594.1,347547019.5,-0.0996,0.7694,0.9106,0.1835,70763759.18,68696273.34,-0.0292,4.1966,4.6068,0.0977,296968139.7,316472201.4,0.0657
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Nectarines,1384094.759,1611442.046,0.1643,2.6938,2.927,0.0866,1089684.112,1289941.49,0.1838,3.4216,3.6565,0.0687,3728423.374,4716674.772,0.2651
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Oranges,87375160.54,81080401.06,-0.072,1.2636,1.492,0.1808,32457958.93,31503188.94,-0.0294,3.4017,3.8401,0.1289,110411205.8,120976006.7,0.0957
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Other,2244653.94,2399730.003,0.0691,3.862,4.2117,0.0906,2042567.208,2171644.973,0.0632,4.2441,4.6541,0.0966,8668908.725,10107044.99,0.1659
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Papaya,8198932.597,10105479.53,0.2325,1.2769,1.2747,-0.0017,3663856.029,4784546.729,0.3059,2.8575,2.6923,-0.0578,10469396.78,12881499.39,0.2304
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Peaches,4328209.95,4392501.627,0.0149,2.6647,2.9949,0.1239,3147206.405,3207258.409,0.0191,3.6647,4.1016,0.1192,11533502.83,13154925.23,0.1406
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Pears,22406174.57,21296317.48,-0.0495,1.6961,1.8349,0.0819,12694035.16,11784843.2,-0.0716,2.9937,3.3159,0.1076,38002116.3,39077487.35,0.0283
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Pineapple,76176110.28,72411035.06,-0.0494,1.0587,1.2393,0.1706,27658764.73,28256608.13,0.0216,2.9158,3.1758,0.0892,80646130.39,89738525.68,0.1127
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Plums,1938128.599,5850214.021,2.0185,2.5527,2.5392,-0.0053,1673870.795,3956147.73,1.3635,2.9557,3.7549,0.2704,4947411.117,14855023.25,2.0026
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Pomegranates,708215.2783,623505.4171,-0.1196,5.9867,7.4053,0.237,1110433.839,1104190.661,-0.0056,3.8182,4.1816,0.0952,4239892.649,4617269.663,0.089
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Rhubarb,44915.5768,435000,8.6848,0.7279,0.1806,-0.7519,7352.5768,21750,1.9581,4.4467,3.6125,-0.1876,32695.0382,78571.76,1.4032
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Tangelos,973998.8289,50091.4022,-0.9486,1.7228,2.4262,0.4083,726575.5807,35303.9584,-0.9514,2.3095,3.4424,0.4906,1678015.479,121530.9346,-0.9276
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Tangerines,124084910.8,93602725.93,-0.2457,1.4559,1.7635,0.2113,38334990.54,29005005.14,-0.2434,4.7126,5.6911,0.2076,180658743.2,165071103.9,-0.0863
Produce,Last 04 Wks,5,2021/05/23,2022/05/22,Total U.S.,Variety,19379348.34,18402253.98,-0.0504,4.3342,4.7522,0.0964,15669578.28,15620921.15,-0.0031,5.3604,5.5983,0.0444,83994496.88,87451007,0.0412
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,20013696602,19211748160,-0.0401,3.7627,4.2087,0.1185,75306105165,80856044502,0.0737
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Produce Department,4029332085,3877924646,-0.0376,1.5848,1.706,0.0765,2653286520,2540067697,-0.0427,2.4067,2.6046,0.0822,6385603227,6615920956,0.0361
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Vegetable Aisle,1578280503,1537541605,-0.0258,1.8295,1.9707,0.0772,1405653786,1345555537,-0.0428,2.0541,2.2519,0.0963,2887388649,3030017028,0.0494
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Fruit Aisle,2423153779,2310485948,-0.0465,1.4048,1.5085,0.0738,1197510532,1141766184,-0.0466,2.8425,3.0526,0.0739,3403949350,3485336987,0.0239
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Blackberries,8933333.801,11515096.97,0.289,7.2834,6.5443,-0.1015,19161140.19,24588687.08,0.2833,3.3957,3.0647,-0.0975,65064852.09,75357784.8,0.1582
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Blueberries,48467650.13,40630805.26,-0.1617,4.4353,5.208,0.1742,58551008.06,50741593.39,-0.1334,3.6715,4.1703,0.1359,214967322.6,211607147.9,-0.0156
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Raspberries,13138724.62,12683578.49,-0.0346,7.8863,8.1688,0.0358,29416619.8,28378731.49,-0.0353,3.5224,3.651,0.0365,103616054.7,103609688.1,-0.0001
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Strawberries,142229617,138469429.7,-0.0264,2.5616,2.6179,0.022,117802118.7,113412895.7,-0.0373,3.0927,3.1963,0.0335,364330192,362501549.6,-0.005
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Apples,164631800.3,164302744.4,-0.002,1.8149,1.9487,0.0737,78379776.74,77280914.01,-0.014,3.8121,4.143,0.0868,298794064.4,320173019.3,0.0716
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Apricots,3168609.051,2867000.916,-0.0952,3.2656,3.7382,0.1447,3199116.858,2832099.208,-0.1147,3.2345,3.7843,0.17,10347400.46,10717409.66,0.0358
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Avocados,89099129.85,77770521.41,-0.1271,2.4557,3.214,0.3088,108777190.5,94667901.72,-0.1297,2.0114,2.6403,0.3126,218799575.3,249951838.9,0.1424
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Bananas,490852354,483107160.8,-0.0158,0.546,0.5816,0.0652,252680268.7,256106651.2,0.0136,1.0606,1.0971,0.0344,267995707.3,280976975.5,0.0484
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Cherries,84528102,41904389,-0.5043,3.6471,5.0686,0.3898,63549486.99,32020592.23,-0.4961,4.8511,6.6331,0.3673,308283721.3,212395898.1,-0.311
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Coconuts,842815.8849,854610.0989,0.014,2.1333,2.2484,0.054,691334.8365,690039.0946,-0.0019,2.6008,2.7847,0.0707,1798000.503,1921521.766,0.0687
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Dates,3667.8243,3864.6937,0.0537,7.6781,8.3943,0.0933,5892.5308,5397.1826,-0.0841,4.7792,6.0108,0.2577,28161.8533,32441.5363,0.152
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Grapefruit,9897478.138,8797132.44,-0.1112,1.4569,1.5628,0.0727,4862814.627,4168801.052,-0.1427,2.9653,3.2978,0.1121,14419750.37,13747936.8,-0.0466
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Grapes,130766078.4,151992013.1,0.1623,2.1184,1.9902,-0.0605,69940758.24,79480982.03,0.1364,3.9607,3.8058,-0.0391,277016624.9,302491679,0.092
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Kiwi,7638901.465,7653538.909,0.0019,2.7561,3.1602,0.1466,6759337.102,6602271.997,-0.0232,3.1147,3.6633,0.1761,21053393.72,24186411.32,0.1488
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Lemons,39883713.82,38610019.25,-0.0319,1.921,2.0533,0.0689,42991467.88,40977189.07,-0.0469,1.7821,1.9347,0.0856,76616233.69,79277370.3,0.0347
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Limes,34587355.69,31426580.29,-0.0914,2.003,2.315,0.1558,41171131.56,38120196.86,-0.0741,1.6827,1.9085,0.1342,69277165.54,72752018.23,0.0502
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Mangoes,31477311.78,30821841.63,-0.0208,1.3965,1.7068,0.2222,28897304.04,28175409.16,-0.025,1.5212,1.8671,0.2274,43959291.58,52606833.94,0.1967
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Melons,770698831.2,743855505.4,-0.0348,0.5728,0.6404,0.118,107912739.3,105698404.9,-0.0205,4.0906,4.5065,0.1017,441423664.5,476333354.9,0.0791
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Nectarines,19741153.47,20605570.79,0.0438,2.2272,2.5556,0.1475,14130564.05,14812171.06,0.0482,3.1115,3.5552,0.1426,43966766.65,52660131.38,0.1977
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Oranges,65962260.31,66949718.19,0.015,1.34,1.5492,0.1561,25442949.1,26362281.31,0.0361,3.4741,3.9343,0.1325,88390652.8,103718345.9,0.1734
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Other,2399173.068,2831478.915,0.1802,3.4232,4.0028,0.1693,2355126.501,2809092.702,0.1928,3.4873,4.0347,0.157,8212966.454,11333851.78,0.38
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Papaya,7426189.459,9039781.284,0.2173,1.2722,1.3059,0.0265,3381306.733,4341438.209,0.284,2.794,2.7192,-0.0268,9447492.101,11805412.01,0.2496
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Peaches,40817290.63,37639176.48,-0.0779,1.9238,2.3642,0.2289,27221289.8,25140275.76,-0.0764,2.8847,3.5396,0.227,78525253.82,88986345.53,0.1332
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Pears,17685402.65,16234244.88,-0.0821,1.7203,1.8622,0.0825,9969270.391,9022350.454,-0.095,3.0517,3.3507,0.098,30423613.82,30231551.05,-0.0063
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Pineapple,77675156.59,80851391.18,0.0409,1.089,1.1879,0.0908,28434521.04,30328595.13,0.0666,2.9749,3.1667,0.0645,84590036.94,96040664.15,0.1354
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Plums,4695693.735,7992370.673,0.7021,2.437,2.7439,0.126,3913933.853,6334253.434,0.6184,2.9237,3.4622,0.1842,11443237.85,21930444.14,0.9165
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Pomegranates,687436.0314,666632.4763,-0.0303,5.0925,6.258,0.2289,978057.4473,1045904.664,0.0694,3.5793,3.9887,0.1144,3500802.217,4171780.188,0.1917
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Rhubarb,243750.5365,827541.7709,2.395,0.2962,0.1844,-0.3775,19303.5365,41377.0885,1.1435,3.7404,3.6878,-0.0141,72202.537,152588.5311,1.1133
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Tangelos,115303.2036,18838.9724,-0.8366,1.6222,3.0503,0.8803,73669.4233,14266.5987,-0.8063,2.539,4.0279,0.5864,187048.0264,57464.9013,-0.6928
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Tangerines,92096365.79,57826577.15,-0.3721,1.5564,1.7966,0.1543,28022914.17,18524840.96,-0.3389,5.1151,5.6083,0.0964,143339715.7,103893030.1,-0.2752
Produce,Last 04 Wks,6,2021/06/20,2022/06/19,Total U.S.,Variety,20099451.81,18985763.35,-0.0554,4.3568,4.7854,0.0984,15906470.69,15914150.37,0.0005,5.5052,5.7091,0.037,87569081.83,90855270.16,0.0375
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19909735026,19144684776,-0.0384,3.7588,4.2192,0.1225,74836311797,80774795455,0.0794
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Produce Department,4068324547,3955953059,-0.0276,1.5442,1.6634,0.0771,2655212785,2563926482,-0.0344,2.3661,2.5665,0.0847,6282471705,6580245636,0.0474
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Vegetable Aisle,1560178698,1529601016,-0.0196,1.8161,1.9599,0.0792,1386235777,1347996048,-0.0276,2.044,2.2239,0.088,2833443656,2997865200,0.058
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Fruit Aisle,2478821150,2395262910,-0.0337,1.3534,1.4538,0.0742,1218309034,1162197510,-0.0461,2.7537,2.9963,0.0881,3354861826,3482333940,0.038
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Blackberries,8638816.291,9579138.464,0.1088,6.8158,6.8882,0.0106,18538174.71,20589528.62,0.1107,3.1762,3.2047,0.009,58880402.48,65982551.43,0.1206
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Blueberries,53274450.12,40567705.31,-0.2385,3.8532,4.6092,0.1962,60841321.03,49032577.55,-0.1941,3.374,3.8135,0.1303,205276282.6,186984860.9,-0.0891
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Raspberries,11957868.82,11387229.65,-0.0477,7.9767,8.2932,0.0397,26917760.5,25513543.3,-0.0522,3.5435,3.7014,0.0446,95383887.73,94436558.55,-0.0099
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Strawberries,124134689.9,137840137.5,0.1104,2.5339,2.3892,-0.0571,102005591.9,112876697.3,0.1066,3.0836,2.9176,-0.0538,314542824.2,329333065.9,0.047
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Apples,151922911.9,150261075.8,-0.0109,1.8384,1.9681,0.0706,72736056.03,70765990.57,-0.0271,3.8397,4.1791,0.0884,279288200,295734908.2,0.0589
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Apricots,2660622.333,2263543.386,-0.1492,3.2557,3.6493,0.1209,2772644.915,2306423.178,-0.1682,3.1242,3.5815,0.1464,8662252.186,8260362.063,-0.0464
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Avocados,89528668.18,76226246.33,-0.1486,2.3349,3.1026,0.3288,109965857.8,93645632.33,-0.1484,1.9009,2.5254,0.3285,209036618.3,236497102.7,0.1314
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Bananas,474114594.2,466126671.2,-0.0168,0.548,0.581,0.0602,245623095.7,248277886.3,0.0108,1.0578,1.0908,0.0312,259820625.7,270820441.2,0.0423
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Cherries,116873393.8,59545583.99,-0.4905,2.9689,4.563,0.5369,86247624.88,43988728.61,-0.49,4.0231,6.1767,0.5353,346980990.9,271705180,-0.2169
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Coconuts,807385.2451,848455.5755,0.0509,2.1663,2.3127,0.0676,663420.7895,688309.5559,0.0375,2.6364,2.8508,0.0813,1749053.13,1962216.174,0.1219
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Dates,3310.9742,3465.5847,0.0467,7.7664,8.1143,0.0448,5172.7111,4965.0976,-0.0401,4.9711,5.6637,0.1393,25714.3124,28120.6907,0.0936
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Grapefruit,9909595.371,9034095.788,-0.0883,1.47,1.5193,0.0336,4921483.361,4382781.666,-0.1095,2.9598,3.1317,0.0581,14566610.43,13725769.11,-0.0577
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Grapes,127306484.1,145419188,0.1423,2.1042,2.0094,-0.045,69310369.51,80221791.77,0.1574,3.8649,3.6425,-0.0575,267880459.5,292209757.1,0.0908
Produce,Last 04 Wks,7,2021/07/18,2022/07/17,Total U.S.,Kiwi,7167446.826,7382591.291,0.03,2.8139,3.2607,0.1588,6379581.242,6259761.812,-0.0188,3.1614,3.8456,0.2164,20168525.74,24072267.46,0.1936
